"Step","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_top@1_train","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_top@1_train__MIN","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_top@1_train__MAX","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_top@1_train","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_top@1_train__MIN","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_top@1_train__MAX"
"84","0.4771501123905182","0.4771501123905182","0.4771501123905182","0.7471261024475098","0.7471261024475098","0.7471261024475098"
"85","0.4888089895248413","0.4888089895248413","0.4888089895248413","0.7518783211708069","0.7518783211708069","0.7518783211708069"
"86","0.47795370221138","0.47795370221138","0.47795370221138","0.7646118998527527","0.7646118998527527","0.7646118998527527"
"87","0.4814566373825073","0.4814566373825073","0.4814566373825073","0.7500382661819458","0.7500382661819458","0.7500382661819458"
"88","0.4803273379802704","0.4803273379802704","0.4803273379802704","0.7499240040779114","0.7499240040779114","0.7499240040779114"
"89","0.48863154649734497","0.48863154649734497","0.48863154649734497","0.7755767703056335","0.7755767703056335","0.7755767703056335"
"90","0.4938575327396393","0.4938575327396393","0.4938575327396393","0.7647936940193176","0.7647936940193176","0.7647936940193176"
"91","0.5031574964523315","0.5031574964523315","0.5031574964523315","0.7728302478790283","0.7728302478790283","0.7728302478790283"
"92","0.49534833431243896","0.49534833431243896","0.49534833431243896","0.7819393277168274","0.7819393277168274","0.7819393277168274"
"93","0.48810118436813354","0.48810118436813354","0.48810118436813354","0.79274982213974","0.79274982213974","0.79274982213974"
"94","0.480008989572525","0.480008989572525","0.480008989572525","0.7852072715759277","0.7852072715759277","0.7852072715759277"
"95","0.4817485213279724","0.4817485213279724","0.4817485213279724","0.7836019396781921","0.7836019396781921","0.7836019396781921"
"96","0.47632431983947754","0.47632431983947754","0.47632431983947754","0.775302529335022","0.775302529335022","0.775302529335022"
"97","0.5000881552696228","0.5000881552696228","0.5000881552696228","0.7645476460456848","0.7645476460456848","0.7645476460456848"
"98","0.49000880122184753","0.49000880122184753","0.49000880122184753","0.7716942429542542","0.7716942429542542","0.7716942429542542"
